ECG,EMG,HR,RESP,Seconds,footGSR,handGSR,interval in seconds,marker,newtime,stress,time,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.014361702,-0.004191489,104.8510638,11.65144681,2947.612851,3.346765957,24.19019149,0.645,,2947.612851,1,2947.612851,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.015553191,-0.004404255,122.5957447,11.68259574,2969.105,3.685510638,25.49085106,0.645,,2969.105,1,2969.105,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.003543478,-0.004326087,83.41304348,11.84047826,2990.318391,3.230413043,22.95130435,0.664782609,,2990.318391,1,2990.318391,0.978261,0.665222,0.0304317,0.00979912,0.0227273,0.000940857,0,0.000623131,0.000249508,6.82E-05,3.65753
0.026295455,-0.004795455,88.40909091,11.88872727,3011.913432,3.079431818,23.08084091,0.708522727,,3011.913432,1,3011.913432,0.977273,0.71,,0,0,,0,,,,
0.016222222,-0.004688889,94.33333333,11.51111111,3033.578422,3.060866667,23.56513333,0.684,,3033.578422,1,3033.578422,0.977778,0.683409,0.0323278,0.0171688,0.0697674,0.00105664,0,0.000306289,0.000615843,0.00013451,4.57842
0.025595745,-0.005617021,95.5106383,11.20485106,3055.872298,2.944234043,22.46978723,0.647765957,,3055.872298,0.510638298,3055.872298,0.978723,0.646413,0.00958373,0.00968963,0.0222222,5.00E-05,0,5.79E-06,1.30E-05,3.11E-05,0.418526
0.019042553,-0.005489362,87.34042553,11.74893617,3078.325255,2.779191489,20.75851064,0.645,,3078.325255,0,3078.325255,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.016404255,-0.005744681,105,11.92612766,3101.040511,2.648148936,19.80919149,0.645,,3101.040511,0,3101.040511,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.010489362,-0.005978723,96.34042553,11.59621277,3124.119511,2.598914894,19.82734043,0.645,,3124.119511,0,3124.119511,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.011638298,-0.00506383,68.44680851,11.75540426,3145.898447,2.711978723,20.97478723,0.645,,3145.898447,0,3145.898447,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.004340426,-0.00393617,73.70212766,11.58859574,3166.958128,2.666617021,22.0256383,0.645,,3166.958128,0,3166.958128,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.007957447,-0.003808511,90.5106383,11.6632766,3188.60534,2.664170213,23.08734043,0.645,,3188.60534,0.042553191,3188.60534,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.037659574,-0.004808511,112.106383,11.68519149,3209.299851,2.794510638,24.32655319,0.645,,3209.299851,0.085106383,3209.299851,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.116957447,-0.002297872,104.5744681,11.79029787,3228.326638,2.763914894,25.57440426,0.645,,3228.326638,0,3228.326638,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.093723404,-0.002085106,116.3404255,11.74970213,3246.955319,2.950787234,27.2792766,0.645,,3246.955319,0.510638298,3246.955319,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.030531915,-0.005680851,103.3617021,11.44217021,3267.261468,3.171765957,27.15655319,0.645,,3267.261468,0.574468085,3267.261468,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.036255319,-0.036297872,98.93617021,11.39991489,3287.426213,3.664361702,27.17946809,0.645,,3287.426213,1,3287.426213,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.058595745,0.004297872,71.46808511,11.78268085,3307.766617,3.808659574,25.87946809,0.645,,3307.766617,1,3307.766617,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.011212766,0.004170213,83.76595745,11.9186383,3328.91834,3.739021277,25.51223404,0.645,,3328.91834,1,3328.91834,0.978723,0.645,2.24E-08,0,0,,0,,,,
-0.0795,-0.002152174,90.30434783,11.83569565,3351.29737,3.399782609,24.13604348,0.666195652,,3351.29737,1,3351.29737,0.978261,0.666667,0.0309875,0.00979912,0.0227273,0.00101374,0,0.000736486,0.000211427,6.58E-05,3.21198
-0.044704545,-0.003340909,90.65909091,11.77422727,3372.566045,3.176886364,23.17540909,0.71,,3372.566045,1,3372.566045,0.977273,0.71,,0,0,,0,,,,
-0.047181818,-0.003227273,90.43181818,11.77172727,3392.812295,2.960454545,21.82559091,0.71,,3392.812295,0.522727273,3392.812295,0.977273,0.71,,0,0,,0,,,,
-0.041363636,-0.003136364,86.70454545,11.97968182,3414.153955,2.797,20.76118182,0.71,,3414.153955,0,3414.153955,0.977273,0.71,,0,0,,0,,,,
-0.005159091,-0.002818182,89.65909091,11.93563636,3436.334295,2.666568182,19.79893182,0.71,,3436.334295,0,3436.334295,0.977273,0.71,,0,0,,0,,,,
0.009636364,-0.004522727,94.06818182,11.75968182,3457.697932,2.564272727,19.03995455,0.71,,3457.697932,0,3457.697932,0.977273,0.71,,0,0,,0,,,,
-0.024681818,-0.004318182,86.22727273,11.36522727,3479.184705,2.483340909,18.51252273,0.71,,3479.184705,0,3479.184705,0.977273,0.71,,0,0,,0,,,,
0.019227273,-0.005886364,81.86363636,11.23459091,3501.287341,2.426522727,18.27740909,0.71,,3501.287341,0,3501.287341,0.977273,0.71,,0,0,,0,,,,
-0.003863636,-0.003840909,84.20454545,11.6365,3522.696477,2.362727273,18.0735,0.71,,3522.696477,0,3522.696477,0.977273,0.71,,0,0,,0,,,,
0.029386364,-0.00425,82.63636364,11.54822727,3544.378318,2.305795455,17.86590909,0.71,,3544.378318,0,3544.378318,0.977273,0.71,,0,0,,0,,,,
0.038045455,-0.004181818,80.06818182,11.50013636,3568.353432,2.24775,17.38013636,0.71,,3568.353432,0,3568.353432,0.977273,0.71,,0,0,,0,,,,
0.047090909,-0.002090909,79.15909091,11.53304545,3592.200932,2.199704545,16.78306818,0.71,,3592.200932,0,3592.200932,0.977273,0.71,,0,0,,0,,,,
-0.011863636,-0.004204545,80.84090909,11.55336364,3614.360705,2.156159091,16.27845455,0.71,,3614.360705,0,3614.360705,0.977273,0.71,,0,0,,0,,,,
-0.021386364,-0.002909091,82.77272727,11.50777273,3635.247773,2.137363636,17.10004545,0.71,,3635.247773,0,3635.247773,0.977273,0.71,,0,0,,0,,,,
-0.000733333,-0.003488889,101.6444444,11.6964,3656.203511,2.1072,17.15126667,0.676777778,,3656.203511,0,3656.203511,0.977778,0.676023,0.0328418,0.0171688,0.0697674,0.00107075,0,0.000786398,0.000135487,0.000148865,0.910133
0.017723404,-0.003085106,95.25531915,11.57221277,3677.68834,2.067638298,16.60193617,0.645,,3677.68834,0,3677.68834,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.031638298,-0.005361702,93.14893617,11.71902128,3699.319149,2.031042553,15.98534043,0.650531915,,3699.319149,0,3699.319149,0.978723,0.650652,0.0185175,0.00968963,0.0222222,0.000291758,0,9.19E-05,0.000141576,5.83E-05,2.42953
-0.0255,-0.004977273,89.25,11.74954545,3722.171591,1.995181818,15.39593182,0.69375,,3722.171591,0,3722.171591,0.977273,0.694884,0.0277851,0.0100297,0.0238095,0.000875809,0,0.000460328,0.000280323,0.000135159,2.07402
-0.041068182,-0.002045455,83.5,11.77036364,3744.472114,1.964522727,15.07886364,0.71,,3744.472114,0,3744.472114,0.977273,0.71,,0,0,,0,,,,
-0.049113636,-0.002272727,88.5,11.91077273,3765.573273,1.937954545,14.88663636,0.71,,3765.573273,0,3765.573273,0.977273,0.71,,0,0,,0,,,,
-0.031477273,-0.003954545,85.43181818,11.89936364,3785.690591,1.910795455,14.74015909,0.71,,3785.690591,0,3785.690591,0.977273,0.71,,0,0,,0,,,,
-0.0135,-0.005568182,84.06818182,11.85468182,3806.982455,1.884181818,14.8595,0.71,,3806.982455,0,3806.982455,0.977273,0.71,,0,0,,0,,,,
-0.001386364,-0.004727273,81.34090909,11.50195455,3828.881273,1.869454545,16.25120455,0.71,,3828.881273,0,3828.881273,0.977273,0.71,,0,0,,0,,,,
0.007022727,-0.003022727,82.61363636,11.6325,3851.51025,1.846727273,16.18847727,0.712909091,,3851.51025,0,3851.51025,0.977273,0.712977,0.0136373,0.00987541,0.0238095,0.000169614,0,2.40E-05,6.09E-05,8.47E-05,0.719165
0.024,-0.003261905,82.97619048,11.72719048,3874.04919,1.820404762,15.63733333,0.754190476,,3874.04919,0,3874.04919,0.97619,0.755268,0.0294814,0.0101193,0.025,0.000908617,0,0.000621553,0.000238449,4.86E-05,4.90493
0.020071429,-0.007190476,78.92857143,11.794,3895.354905,1.797785714,15.03580952,0.749619048,,3895.354905,0,3895.354905,0.97619,0.749024,0.0316073,0.0101193,0.025,0.00107901,0,0.000809063,0.000203063,6.69E-05,3.03583
0.023818182,-0.006636364,82.54545455,11.79709091,3918.090932,1.774727273,14.54465909,0.71,,3918.090932,0,3918.090932,0.977273,0.71,,0,0,,0,,,,
-0.041222222,-0.003844444,87.97777778,11.6864,3940.144844,1.762177778,15.30613333,0.676777778,,3940.144844,0,3940.144844,0.977778,0.676023,0.0328418,0.00991241,0.0232558,0.00115682,0,0.000857608,0.000251215,4.80E-05,5.23357
-0.01876087,-0.001514286,81.15047826,11.755,2581.824739,1.820695652,15.96705714,0.647956522,0,3530.493674,0.239130435,2581.824739,0.978261,0.648022,0.0738723,0.0400375,0.136364,0.0177051,0.00958658,0.00811851,0,0,
0.229292683,-0.0044,71.45729268,12.0682439,17.37058537,1.777609756,11.806,0.759878049,0,3500.731463,0.87804878,17.37058537,0.97561,0.761125,0.0466917,0.0327622,0.0512821,0.0255487,0.0174351,0.00811361,0,0,
0.205692308,-0.005,78.55787179,12.51733333,36.78407692,1.694871795,11.0902,0.800794872,0,3495.334692,0.871794872,36.78407692,0.974359,0.8015,0.0666409,0.033636,0.0540541,0.0502751,0.0351945,0.0150805,0,0,
0.244717949,-0.0022,85.37730769,12.25707692,56.25812821,1.658128205,11.6346,0.814128205,1.811176471,3514.808744,0.820512821,56.25812821,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0591294,0.0440702,0.0150592,0,0,
0.136025641,-0.0086,88.941,12.11405128,91.81969231,1.531076923,11.5044,0.814128205,11.29588235,3550.370308,0.205128205,91.81969231,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0435395,0.0327089,0.0108305,0,0,
0.25874359,-0.0074,71.40433333,11.99338462,117.9421026,1.427615385,10.9454,0.814128205,14.39735294,3576.492718,0,117.9421026,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0559906,0.0398111,0.0161795,0,0,
0.234179487,-0.0048,71.84007692,12.0094359,138.3937179,1.377487179,10.975,0.814128205,14.46264706,3596.944333,0,138.3937179,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0556554,0.0404579,0.0151975,0,0,
0.289128205,0.002,74.76323077,12.01471795,158.9231026,1.396948718,14.3216,0.814128205,19.05647059,3617.473718,0,158.9231026,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0552994,0.040192,0.0151074,0,0,
0.268333333,-0.0052,71.94287179,11.76302564,178.3441538,1.338846154,12.8194,0.814128205,19.12617647,3636.894769,0,178.3441538,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0568246,0.041094,0.0157306,0,0,
0.21825641,-0.0052,70.12251282,12.15517949,198.3275385,1.313,13.7918,0.814128205,17.44470588,3656.878154,0,198.3275385,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0550979,0.0401122,0.0149857,0,0,
0.275435897,-0.0016,70.68623077,12.04671795,218.6104103,1.327461538,14.0002,0.822461538,17.04735294,3677.161026,0,218.6104103,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0247485,0.0179407,0.00680778,0,0,
0.257615385,-0.0022,70.32741026,12.06471795,238.5491538,1.285666667,13.2246,0.822461538,16.87588235,3697.099769,0,238.5491538,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0247111,0.0179461,0.00676509,0,0,
0.28574359,-0.0018,70.01979487,12.18697436,259.5831026,1.250820513,12.0306,0.840512821,16.64676471,3718.133718,0,259.5831026,0.974359,0.840553,0.0588561,0.033428,0.0540541,0.0358517,0.0259357,0.00991598,0,0,
0.253473684,-0.0052,71.44142105,12.29642105,279.3362105,1.236289474,11.26,0.877605263,16.49393939,3724.502342,0,279.3362105,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0568964,0.0420393,0.0148571,0,0,
0.299894737,-0.0046,68.99431579,12.141,299.2851579,1.221157895,10.5094,0.877605263,20.18030303,3744.451289,0,299.2851579,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0554897,0.041199,0.0142906,0,0,
0.263105263,-0.0016,65.62613158,11.75210526,320.4278158,1.202421053,9.561,0.877605263,19.7530303,3765.593947,0,320.4278158,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0552307,0.0409918,0.014239,0,0,
0.277157895,-0.0016,68.17855263,11.70668421,341.3938947,1.182210526,9.0656,0.877605263,18.15454545,3786.560026,0,341.3938947,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0548964,0.0407667,0.0141296,0,0,
0.247710526,-0.0056,72.80965789,11.66226316,361.3344737,1.164973684,8.5234,0.877605263,17.88575758,3806.500605,0,361.3344737,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0562349,0.0415332,0.0147017,0,0,
0.275578947,-0.0056,69.07321053,11.96005263,380.8760789,1.150447368,8.0648,0.877605263,17.71666667,3826.042211,0,380.8760789,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0560535,0.0415324,0.0145211,0,0,
0.229315789,-0.0034,66.86278947,11.88210526,401.0577895,1.134815789,7.556,0.877605263,17.58545455,3846.223921,0,401.0577895,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0555849,0.0411494,0.0144355,0,0,
0.271236842,0,67.07334211,11.81547368,421.2054211,1.121526316,7.1232,0.877605263,17.48818182,3866.371553,0,421.2054211,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0553437,0.041028,0.0143157,0,0,
0.259684211,-0.0048,68.75752632,11.92884211,441.4414211,1.109578947,6.7834,0.877605263,17.40727273,3886.607553,0,441.4414211,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0556426,0.0412494,0.0143931,0,0,
0.262315789,0.0008,70.28371053,11.86863158,461.5246316,1.097842105,6.4634,0.877605263,17.33424242,3906.690763,0,461.5246316,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0557971,0.041268,0.0145291,0,0,
0.234710526,-0.0058,71.41521053,11.85857895,481.3922368,1.087447368,6.1994,0.877605263,17.27636364,3926.558368,0,481.3922368,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0557395,0.0420112,0.0137282,0,0,
0.266868421,-0.0062,72.46773684,11.84084211,501.9983421,1.077631579,5.9548,0.877605263,17.22575758,3947.164474,0,501.9983421,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0552543,0.0416293,0.0136249,0,0,
0.237657895,0.0002,71.65192105,11.83415789,522.1494737,1.068710526,5.791,0.877605263,17.15181818,3967.315605,0,522.1494737,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0558326,0.0420209,0.0138117,0,0,
0.256368421,-0.0076,69.94163158,11.85078947,542.6926842,1.0595,5.708,0.877605263,17.06424242,3987.858816,0,542.6926842,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0556008,0.0419318,0.0136689,0,0,
0.2715,0.0028,69.62568421,11.81089474,563.2614737,1.050815789,5.5512,0.877605263,17.03848485,4008.427605,0,563.2614737,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0555417,0.0417844,0.0137573,0,0,
0.284157895,-0.0004,71.80976316,11.85189474,582.9270263,1.043157895,5.4148,0.877605263,17.00606061,4028.093158,0,582.9270263,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0560917,0.0421458,0.0139459,0,0,
0.313210526,-0.014,67.70484211,11.90094737,602.8116053,1.035526316,5.2946,0.877605263,16.99787879,4047.977737,0,602.8116053,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0558582,0.0420672,0.013791,0,0,
0.245710526,-0.0014,68.38905263,11.89947368,623.3327895,1.028210526,5.1774,0.877605263,17.01424242,4068.498921,0,623.3327895,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0557919,0.0419865,0.0138054,0,0,
0.280368421,-0.0026,71.33613158,11.87084211,643.2343158,1.022,5.0794,0.877605263,16.99151515,4088.400447,0,643.2343158,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0559038,0.0419746,0.0139292,0,0,
0.249026316,-0.0082,69.5995,11.82321053,662.7775789,1.016447368,5.033,0.877605263,16.97181818,4107.943711,0,662.7775789,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0558137,0.0420119,0.0138017,0,0,
0.247052632,-0.0068,66.91536842,11.79357895,683.6180263,1.010447368,4.9866,0.877605263,16.94969697,4128.784158,0,683.6180263,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0554378,0.0418154,0.0136224,0,0,
0.192555556,-0.0086,69.07772222,11.78594444,702.7079722,1.007111111,4.9238,0.908694444,16.92645161,4118.874389,0,702.7079722,0.972222,0.908857,0.0876313,0.0456293,0.0588235,0.0848571,0.0666772,0.0181799,0,0,
0.20875,-0.0044,66.57788889,11.78366667,721.9570278,1.002388889,4.8802,0.932166667,16.90870968,4138.123444,0,721.9570278,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.100654,0.0793433,0.0213109,0,0,
0.254472222,-0.0088,66.49461111,11.81722222,740.9533889,0.99825,4.8788,0.932166667,16.89967742,4157.119806,0,740.9533889,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.10186,0.0803078,0.0215525,0,0,
0.270361111,-0.0056,63.32825,11.7845,761.0215556,0.993611111,4.853,0.932166667,16.87709677,4177.187972,0,761.0215556,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.100272,0.0792585,0.0210136,0,0,
0.325972222,-0.0048,63.91144444,11.89361111,781.2706389,0.989416667,4.813,0.932166667,16.84903226,4197.437056,0,781.2706389,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.100732,0.0795462,0.0211857,0,0,
0.328305556,-0.0132,66.21683333,11.78133333,800.9408889,0.984416667,4.783,0.932166667,16.8316129,4217.107306,0,800.9408889,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.100671,0.0793454,0.0213259,0,0,
0.305621622,-0.0052,68.72410811,11.79945946,821.0218108,0.979513514,4.7612,0.901513514,16.81125,4252.079973,0,821.0218108,0.972973,0.899667,0.0829406,0.0344234,0.0571429,0.0798612,0.060711,0.0191502,0,0,
0.308526316,-0.6978,71.41528947,11.92421053,841.4533158,0.983,5.9996,0.869052632,16.80030303,4286.619447,0,841.4533158,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0998852,0.076741,0.0231442,0,0,
0.218789474,-0.0018,70.38894737,11.90868421,861.4346316,1.150657895,16.1794,0.869052632,16.79090909,4306.600763,0,861.4346316,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0993409,0.0764709,0.0228701,0,0,
0.269868421,-0.0024,68.17865789,11.85363158,881.9881579,1.240368421,23.3586,0.860631579,16.77787879,4327.154289,0.131578947,881.9881579,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.153824,0.118628,0.0351958,0,0,
0.294131579,-0.0076,68.96813158,11.90794737,902.3328158,1.269473684,19.7182,0.860631579,16.76454545,4347.498947,0.131578947,902.3328158,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.155015,0.119174,0.035841,0,0,
0.425552632,-0.0318,98.91534211,11.83673684,921.9744737,1.491763158,27.697,0.860631579,16.75424242,4367.140605,0.131578947,921.9744737,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.154759,0.119085,0.0356743,0,0,
0.276578947,-0.0056,71.23097368,11.89505263,942.0509211,1.578605263,24.0508,0.860631579,16.74727273,4387.217053,0.131578947,942.0509211,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.154447,0.118805,0.0356427,0,0,
0.248378378,-0.0062,72.85913514,11.84378378,960.4027838,1.497837838,27.4896,0.86827027,16.7490625,4391.460946,0.135135135,960.4027838,0.972973,0.867306,0.118765,0.0566024,0.0857143,0.165993,0.130696,0.0352969,0,0,
0.286684211,-0.0058,68.59968421,11.76605263,980.9626316,1.417342105,21.8644,0.869052632,16.74333333,4426.128763,0.131578947,980.9626316,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0989335,0.0762481,0.0226854,0,0,
0.347210526,-0.0072,68.31039474,11.80905263,1001.857395,1.391368421,21.0924,0.869052632,16.73363636,4447.023526,0.131578947,1001.857395,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0991501,0.0763651,0.022785,0,0,
0.281236842,-0.008,70.25728947,11.90063158,1022.176632,1.299657895,20.5814,0.869052632,16.69424242,4467.342763,0.131578947,1022.176632,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0993203,0.0763932,0.0229272,0,0,
0.217578947,-0.0024,93.80928947,11.86657895,1042.303947,1.390894737,23.0964,0.869052632,16.67757576,4487.470079,0.131578947,1042.303947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0994443,0.077013,0.0224313,0,0,
0.272789474,-0.0068,79.07321053,11.89621053,1062.293763,1.303315789,21.6216,0.869052632,16.64121212,4507.459895,0.131578947,1062.293763,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0991329,0.0766826,0.0224504,0,0,
0.311421053,-0.005,71.09934211,11.95305263,1082.106921,1.253263158,19.879,0.869052632,16.61878788,4527.273053,0.131578947,1082.106921,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100933,0.0781753,0.0227573,0,0,
0.2685,-0.0038,70.02047368,11.89468421,1102.433,1.186710526,18.992,0.869052632,16.59393939,4547.599132,0.078947368,1102.433,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0994791,0.077106,0.0223731,0,0,
0.243605263,-0.0028,75.07307895,11.85968421,1122.762368,1.195078947,18.9676,0.877605263,16.57030303,4567.9285,0.131578947,1122.762368,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.056138,0.0433812,0.0127568,0,0,
0.307871795,-0.0052,69.19933333,12.09461538,1143.981846,1.165461538,18.4914,0.843794872,20.42323529,4602.532462,0,1143.981846,0.974359,0.842237,0.0597198,0.023674,0.0540541,0.0398758,0.0301147,0.00976107,0,0,
0.2807,-0.0042,72.36885,12.2053,1166.0936,1.402375,25.246,0.8115,21.73828571,4637.359475,0.125,1166.0936,0.975,0.810795,0.0463835,0.0147978,0.0526316,0.02247,0.0166894,0.00578059,0,0,
0.229195122,-0.0092,80.23707317,12.02858537,1185.932366,1.306317073,23.381,0.77095122,18.00222222,4669.293244,0.12195122,1185.932366,0.97561,0.76925,0.0268077,0.0146068,0.0512821,0.00733613,0.00526922,0.0020669,0,0,
0.224209302,-0.0042,81.9695814,12.05976744,1206.552163,1.244023256,22.1948,0.73672093,17.59315789,4712.415372,0.11627907,1206.552163,0.976744,0.735833,0.0402934,0.0174929,0.0731707,0.0143916,0.00955886,0.00483272,0,0,
0.236190476,-0.0032,80.94540476,11.99614286,1225.923214,1.374928571,20.5292,0.726642857,17.28513514,4720.803143,0.119047619,1225.923214,0.97619,0.727049,0.0432273,0.0227689,0.05,0.0179358,0.0120063,0.00592955,0,0,
0.265853659,-0.0042,79.28592683,11.80926829,1244.920512,1.501170732,20.0038,0.77095122,17.16805556,4728.28139,0.12195122,1244.920512,0.97561,0.770875,0.0546819,0.0327622,0.0512821,0.0327128,0.0234551,0.00925768,0,0,
